total_sqft,bath,balcony,price,bhk
2916.0,5.0,1.0,230.0,4
1419.59,2.0,1.0,65.0,3
750.0,2.0,1.0,37.49,2
1070.0,2.0,1.0,87.0,2
1536.0,3.0,1.0,107.0,3
1710.0,3.0,2.0,210.0,3
2400.0,3.0,3.0,196.0,3
1342.0,2.0,1.0,72.0,2
1600.0,3.0,2.0,130.0,3
938.0,1.0,1.0,50.0,1
1820.0,3.0,2.0,99.0,3
2439.0,4.0,3.0,170.0,4
1665.0,3.0,2.0,78.0,3
1850.0,3.0,2.0,150.0,3
1091.0,2.0,1.0,40.0,2
1346.0,2.0,1.0,74.03,2
1720.0,3.0,2.0,224.0,3
3675.0,4.0,3.0,176.0,4
1060.0,2.0,2.0,33.95,2
1059.0,2.0,1.0,57.0,2
1299.0,2.0,1.0,97.0,2
1491.0,3.0,2.0,85.0,3
1200.0,2.0,2.0,85.0,2
2088.0,5.0,0.0,110.0,4
581.0,1.0,1.0,29.0,1
1296.0,2.0,2.0,70.0,2
1125.0,2.0,1.0,55.0,2
1275.0,3.0,1.0,70.0,3
1095.0,2.0,2.0,55.0,2
10000.0,4.0,2.0,975.0,5
1330.0,2.0,2.0,74.0,2
1135.0,2.0,2.0,60.0,2
516.0,1.0,1.0,39.0,1
1194.0,2.0,1.0,51.0,2
770.0,1.0,1.0,38.0,2
3930.0,5.0,2.0,330.0,4
1355.0,3.0,2.0,54.2,3
3000.0,8.0,0.0,150.0,8
2569.0,4.0,1.0,175.0,4
3758.0,4.0,2.0,450.0,4
1116.0,2.0,3.0,51.91,2
1707.0,3.0,2.0,115.0,3
1200.0,5.0,1.0,225.0,5
1070.0,2.0,2.0,49.0,2
1240.0,2.0,1.0,83.0,3
1300.0,2.0,1.0,91.65,2
1700.0,2.0,2.0,76.0,2
1383.0,2.0,2.0,76.18,3
3000.0,4.0,3.0,170.0,5
1200.0,2.0,1.0,34.65,2
935.0,2.0,3.0,45.0,2
2072.0,4.0,2.0,151.0,3
2200.0,3.0,1.0,225.0,4
615.0,1.0,1.0,46.0,1
1116.0,2.0,1.0,45.0,2
1639.0,3.0,2.0,107.0,3
1839.0,3.0,2.0,130.0,3
1300.0,2.0,2.0,63.0,2
625.0,1.0,1.0,27.0,1
933.0,1.0,1.0,61.0,1
2289.0,3.0,3.0,180.0,3
2316.0,3.0,0.0,125.0,3
1005.0,2.0,1.0,39.77,2
1080.0,2.0,1.0,38.0,2
1200.0,5.0,3.0,185.0,7
910.0,2.0,3.0,36.0,2
1200.0,2.0,0.0,73.0,2
1110.0,2.0,1.0,39.9,2
1142.0,2.0,2.0,56.0,2
4000.0,4.0,3.0,240.0,5
1800.0,3.0,1.0,204.0,3
1005.0,2.0,1.0,55.0,2
1626.6,3.0,1.0,133.0,3
1074.0,2.0,2.0,54.0,2
1230.0,2.0,0.0,80.0,2
660.0,1.0,1.0,23.0,2
1007.0,2.0,2.0,48.0,2
1050.0,6.0,1.0,74.0,4
1820.0,3.0,2.0,113.0,3
1100.0,2.0,1.0,60.0,2
1348.0,2.0,0.0,100.0,2
1230.0,2.0,2.0,66.25,2
1176.0,2.0,1.0,37.62,3
1590.0,3.0,2.0,57.0,3
1200.0,2.0,1.0,78.0,2
1298.0,2.0,1.0,65.0,2
1161.0,2.0,1.0,55.15,2
1350.0,4.0,0.0,175.0,4
1200.0,5.0,2.0,138.0,5
1285.0,2.0,1.0,60.0,2
1644.0,3.0,2.0,92.59,3
1819.0,3.0,1.0,150.0,3
1205.0,2.0,1.0,85.0,2
2350.0,3.0,3.0,300.0,3
1050.0,2.0,1.0,42.0,2
1270.0,2.0,2.0,62.0,2
1240.0,2.0,2.0,39.89,3
1221.0,3.0,3.0,70.0,3
840.0,2.0,2.0,35.0,3
1339.0,2.0,2.0,63.0,2
1315.0,2.0,1.0,85.0,2
1250.0,2.0,2.0,68.0,2
850.0,2.0,1.0,27.0,2
1600.0,2.0,2.0,110.0,3
1250.0,2.0,1.0,62.0,2
1312.0,2.0,1.0,56.5,3
3000.0,4.0,0.0,134.0,4
1300.0,2.0,2.0,28.0,2
1990.0,3.0,3.0,98.0,3
760.0,2.0,2.0,38.5,2
5000.0,4.0,2.0,536.0,4
1614.0,2.0,2.0,59.0,3
1500.0,3.0,2.0,162.0,4
1182.0,2.0,1.0,60.1,3
1053.0,2.0,1.0,46.29,2
750.0,1.0,1.0,105.0,1
2000.0,3.0,3.0,125.0,3
1940.0,4.0,3.0,116.0,3
1590.0,3.0,2.0,105.0,3
1035.0,2.0,2.0,52.79,2
1075.0,2.0,2.0,53.0,2
900.0,2.0,0.0,55.0,2
1260.0,2.0,1.0,62.0,3
1200.0,5.0,0.0,260.0,6
1702.0,3.0,2.0,107.0,3
1080.0,2.0,2.0,65.0,3
1189.0,2.0,1.0,45.0,2
1035.0,2.0,1.0,39.0,2
1200.0,2.0,1.0,36.0,2
4482.0,6.0,2.0,852.0,8
1200.0,3.0,0.0,200.0,3
1300.0,3.0,1.0,69.0,3
1330.0,2.0,1.0,93.65,2
1210.0,2.0,1.0,65.0,3
1350.0,2.0,2.0,54.2,3
1900.0,2.0,2.0,65.0,3
1935.0,4.0,2.0,125.0,3
1410.0,3.0,3.0,90.0,3
1469.0,2.0,2.0,99.14,2
986.0,2.0,1.0,30.0,2
1460.0,2.0,2.0,87.0,3
1260.0,2.0,2.0,85.05,3
1345.0,2.0,2.0,39.5,3
980.0,2.0,1.0,57.0,2
1164.0,2.0,2.0,75.0,2
929.0,1.0,2.0,51.0,2
1065.0,2.0,1.0,70.0,2
1172.0,2.0,0.0,56.725,2
3000.0,3.0,1.0,265.0,3
1020.0,2.0,1.0,30.27,2
1362.0,3.0,1.0,62.63,3
672.0,1.0,1.0,36.85,1
1746.0,3.0,3.0,115.0,3
1025.0,2.0,1.0,29.6,2
1532.0,2.0,1.0,65.0,2
1200.0,2.0,2.0,120.0,3
1250.0,2.0,2.0,65.0,2
1188.0,2.0,1.0,39.0,2
3565.0,4.0,0.0,218.0,4
1170.0,2.0,2.0,85.0,2
1800.0,3.0,2.0,150.0,3
1000.0,2.0,1.0,35.0,2
2600.0,3.0,1.0,375.0,3
1200.0,4.0,3.0,240.0,5
2507.0,4.0,2.0,155.0,4
1061.0,2.0,1.0,34.0,2
1290.0,2.0,2.0,69.0,2
1200.0,2.0,1.0,42.6,2
1120.0,2.0,2.0,39.29,2
418.0,1.0,1.0,12.0,1
1333.0,3.0,1.0,50.0,3
1691.0,3.0,2.0,119.0,3
747.0,1.0,0.0,34.355,1
1700.0,3.0,3.0,250.0,3
2030.0,4.0,1.0,125.0,3
1012.0,2.0,1.0,70.0,2
1245.0,2.0,1.0,60.0,3
1765.0,3.0,2.0,118.0,3
1110.0,2.0,2.0,36.25,2
967.0,2.0,1.0,47.8,2
1044.0,2.0,2.0,36.0,2
1518.0,3.0,3.0,80.0,3
1300.0,2.0,2.0,57.0,3
1798.0,3.0,3.0,73.0,3
866.28,2.0,0.0,36.38,2
3410.0,5.0,3.0,253.0,4
1179.0,2.0,2.0,56.0,2
1125.0,2.0,1.0,48.0,2
2098.0,3.0,1.0,210.0,3
2400.0,3.0,1.0,270.0,3
1976.0,3.0,2.0,92.0,3
1190.0,2.0,2.0,61.8,2
1800.0,3.0,3.0,192.0,3
1761.0,3.0,1.0,84.52,3
1700.0,3.0,3.0,120.0,3
900.0,4.0,1.0,70.0,4
1128.0,2.0,1.0,64.8,2
2000.0,3.0,2.0,85.0,3
1220.0,2.0,1.0,35.25,3
509.0,1.0,1.0,20.0,1
1852.0,4.0,2.0,122.0,3
1045.0,2.0,1.0,40.65,2
3535.0,4.0,2.0,215.0,4
1102.0,2.0,2.0,53.67,2
1800.0,3.0,2.0,82.0,4
1436.0,2.0,2.0,75.0,3
1140.0,2.0,2.0,56.0,2
645.0,1.0,1.0,55.0,1
1200.0,3.0,2.0,225.0,3
2050.0,3.0,2.0,135.0,3
1335.0,2.0,1.0,95.0,2
2100.0,1.0,1.0,200.0,2
1255.0,3.0,2.0,77.68,3
1140.0,2.0,1.0,59.0,2
2376.0,3.0,1.0,240.0,3
663.0,1.0,1.0,46.0,1
1276.0,2.0,0.0,146.0,2
1450.0,3.0,3.0,60.9,3
1400.0,3.0,3.0,66.0,3
1339.0,2.0,1.0,53.56,2
1220.0,2.0,1.0,35.23,3
2200.0,3.0,2.0,275.0,3
1305.0,2.0,2.0,52.0,2
1740.0,3.0,3.0,80.0,3
680.0,1.0,1.0,21.0,2
1154.0,2.0,2.0,47.0,2
1200.0,2.0,2.0,40.0,2
1155.0,2.0,2.0,54.5,2
1525.0,2.0,3.0,63.0,3
600.0,1.0,1.0,125.0,1
2470.0,5.0,2.0,192.0,4
1100.0,2.0,1.0,60.0,2
1250.0,2.0,2.0,65.0,2
1400.0,2.0,1.0,70.0,2
1600.0,3.0,2.0,100.0,3
1060.0,2.0,1.0,55.0,2
1272.0,2.0,2.0,50.0,2
1296.0,2.0,2.0,105.0,2
2100.0,3.0,2.0,280.0,4
1945.0,3.0,3.0,115.0,3
1033.0,2.0,2.0,30.47,3
1235.0,2.0,2.0,52.76,2
2100.0,3.0,1.0,270.0,3
850.0,2.0,1.0,42.5,2
1880.0,3.0,2.0,110.0,3
2450.0,4.0,2.0,368.0,4
1060.0,2.0,2.0,52.0,2
2041.0,3.0,3.0,138.0,3
1050.0,2.0,2.0,125.0,2
1037.0,2.0,1.0,36.28,2
1150.0,2.0,1.0,39.0,2
1184.0,2.0,1.0,62.0,2
1680.0,3.0,2.0,126.0,3
1411.0,3.0,2.0,100.0,3
900.0,5.0,0.0,55.0,5
900.0,2.0,2.0,41.0,2
3500.0,4.0,3.0,320.0,4
1702.0,3.0,2.0,120.0,3
1185.0,2.0,2.0,45.0,2
1300.0,3.0,1.0,64.0,3
1545.0,3.0,2.0,65.0,3
1515.0,2.0,2.0,135.0,3
1300.0,3.0,3.0,55.0,3
1107.0,2.0,1.0,57.0,2
1720.0,3.0,2.0,106.0,3
1540.0,3.0,2.0,150.0,3
1000.0,2.0,1.0,44.5,2
710.0,1.0,1.0,40.42,1
1100.0,2.0,1.0,38.0,2
3200.0,4.0,0.0,270.0,4
900.0,2.0,2.0,160.0,2
1250.0,2.0,0.0,48.0,2
2400.0,4.0,3.0,130.0,5
1584.01,3.0,1.0,104.0,3
875.0,4.0,0.0,150.0,4
1200.0,6.0,3.0,60.0,4
1485.0,2.0,2.0,70.0,3
1100.0,2.0,1.0,78.0,3
1245.0,2.0,1.0,59.0,2
1880.0,4.0,0.0,154.0,4
2214.0,3.0,3.0,350.0,3
1050.0,2.0,2.0,45.0,2
600.0,4.0,2.0,95.0,4
1640.0,3.0,2.0,105.0,3
1165.0,2.0,1.0,65.0,2
1110.0,2.0,1.0,43.0,2
1200.0,5.0,2.0,200.0,7
4000.0,4.0,2.0,630.0,4
4500.0,4.0,0.0,150.0,4
600.0,4.0,3.0,65.0,4
1300.0,2.0,2.0,75.0,2
1200.0,1.0,0.0,42.0,2
1232.0,2.0,1.0,69.61,2
1704.0,3.0,2.0,94.36,3
1275.0,2.0,2.0,88.0,3
1222.0,2.0,1.0,68.0,3
1155.0,2.0,2.0,39.0,2
1000.0,2.0,1.0,29.95,2
1200.0,2.0,1.0,45.0,2
1517.0,3.0,2.0,71.28,3
1166.0,2.0,1.0,37.29,2
870.0,2.0,2.0,24.0,2
4000.0,5.0,2.0,170.0,5
1350.0,4.0,1.0,230.0,4
1345.0,3.0,1.0,58.0,3
900.0,3.0,1.0,75.0,3
3800.0,5.0,2.0,170.0,4
971.0,2.0,2.0,38.0,3
1255.0,2.0,1.0,52.32,2
1810.0,2.0,2.0,65.0,2
1300.0,2.0,1.0,58.0,2
1185.0,2.0,2.0,45.0,2
1350.0,2.0,3.0,68.0,2
1590.0,3.0,0.0,76.16,3
3000.0,6.0,3.0,180.0,7
1560.0,3.0,2.0,149.0,4
1645.0,3.0,2.0,87.0,3
1200.0,3.0,1.0,67.77,3
1170.0,2.0,3.0,50.0,2
3420.0,4.0,2.0,225.0,4
1320.0,2.0,2.0,65.0,3
1610.0,3.0,2.0,84.53,3
1870.0,3.0,3.0,180.0,3
1510.0,2.0,1.0,110.0,3
2700.0,7.0,3.0,110.0,6
1305.0,2.0,1.0,45.68,3
1500.0,2.0,1.0,70.0,3
1149.0,2.0,1.0,130.0,2
1948.0,4.0,2.0,129.0,4
1448.0,3.0,1.0,70.0,3
1242.0,2.0,1.0,78.0,2
1268.0,2.0,1.0,58.0,2
1101.0,2.0,1.0,50.0,2
1255.0,2.0,3.0,65.0,2
1362.0,3.0,1.0,62.63,3
984.0,3.0,2.0,140.0,3
1089.0,2.0,1.0,32.67,2
800.0,1.0,3.0,95.0,2
1345.0,2.0,1.0,57.0,3
3600.0,9.0,3.0,125.0,8
1650.0,2.0,1.0,140.0,4
950.0,2.0,1.0,45.0,2
1068.0,2.0,1.0,43.0,2
860.0,1.0,2.0,31.0,2
1756.0,3.0,2.0,66.73,3
1205.0,2.0,1.0,41.0,2
1800.0,3.0,2.0,125.0,3
8321.0,5.0,2.0,2912.0,4
1604.0,3.0,0.0,68.0,3
2732.0,4.0,3.0,204.0,4
1015.0,2.0,2.0,25.88,2
1200.0,2.0,2.0,42.0,3
1010.0,2.0,2.0,38.0,2
1250.0,3.0,0.0,170.0,2
1010.0,2.0,1.0,41.0,2
1050.0,2.0,2.0,33.1,2
1710.0,3.0,2.0,85.0,3
1248.52,3.0,2.0,115.0,3
410.0,1.0,1.0,10.0,1
1656.0,2.0,1.0,62.93,3
1451.0,3.0,1.0,68.0,3
1200.0,3.0,0.0,175.0,6
1250.0,2.0,2.0,93.0,2
4395.0,3.0,3.0,240.0,3
4600.0,6.0,2.0,650.0,4
1340.0,2.0,3.0,42.0,3
1100.0,2.0,2.0,38.5,2
1700.0,3.0,1.0,71.0,3
1200.0,5.0,0.0,150.0,6
1096.0,2.0,1.0,43.0,2
1160.0,2.0,1.0,33.5,2
1936.0,3.0,2.0,139.0,3
1269.0,2.0,2.0,63.0,3
3500.0,3.0,1.0,630.0,3
1586.0,3.0,1.0,125.0,3
1376.0,2.0,1.0,124.0,2
1452.0,3.0,3.0,56.5,3
1538.0,3.0,1.0,107.0,3
1427.0,2.0,1.0,130.0,3
935.0,2.0,0.0,40.0,2
1220.0,2.0,3.0,65.0,2
1197.0,2.0,1.0,77.0,2
674.0,1.0,1.0,19.9,2
410.0,1.0,1.0,15.0,1
1573.0,3.0,1.0,90.0,3
1135.0,2.0,2.0,58.0,2
1400.0,2.0,1.0,40.43,3
1200.0,1.0,0.0,65.0,1
1800.0,3.0,0.0,95.0,3
2045.0,3.0,2.0,108.0,3
1268.0,2.0,1.0,56.0,2
883.0,2.0,1.0,39.0,2
1600.0,3.0,3.0,100.0,3
1056.0,2.0,2.0,70.0,2
1204.0,2.0,2.0,58.0,2
1410.0,2.0,1.0,54.0,3
1460.0,2.0,1.0,80.3,2
1100.0,2.0,1.0,41.18,2
1310.0,2.0,1.0,88.0,2
1600.0,3.0,2.0,90.0,3
1250.0,2.0,2.0,55.0,2
1665.0,3.0,2.0,74.93,3
1345.0,2.0,1.0,57.0,3
2000.0,5.0,2.0,240.0,5
1416.0,2.0,2.0,67.0,2
1145.0,2.0,2.0,46.0,2
7200.0,10.0,3.0,200.0,10
1231.0,3.0,2.0,58.0,3
1664.0,3.0,0.0,73.95,3
2000.0,3.0,1.0,76.0,3
972.0,2.0,2.0,43.0,2
4500.0,4.0,3.0,345.0,4
1185.0,2.0,1.0,47.39,2
1750.0,3.0,2.0,81.0,3
1007.0,2.0,1.0,68.0,2
1700.0,3.0,2.0,200.0,3
1250.0,2.0,2.0,85.0,2
1200.0,2.0,1.0,54.0,2
994.0,2.0,1.0,42.28,2
1150.0,2.0,2.0,40.0,2
1220.0,2.0,2.0,46.0,2
1441.0,2.0,1.0,115.0,2
1157.0,2.0,2.0,47.32,2
1300.0,6.0,3.0,150.0,6
1400.0,2.0,2.0,105.0,2
1370.07,3.0,1.0,65.0,3
1200.0,4.0,1.0,130.0,5
900.0,2.0,1.0,40.0,2
418.0,1.0,1.0,17.0,1
1200.0,3.0,1.0,80.0,3
1200.0,2.0,3.0,43.0,2
1062.0,2.0,1.0,42.48,2
1120.0,2.0,1.0,51.0,2
1012.0,2.0,1.0,44.0,2
1500.0,2.0,1.0,200.0,3
675.0,2.0,2.0,13.5,2
1430.0,2.0,2.0,78.0,2
1195.0,2.0,1.0,56.0,3
2640.0,5.0,1.0,150.0,3
1075.0,2.0,1.0,42.0,3
1570.0,3.0,0.0,75.99,3
782.0,4.0,2.0,85.0,6
1011.0,2.0,1.0,59.0,2
1450.0,2.0,1.0,102.0,3
1129.0,2.0,1.0,69.0,2
1126.0,2.0,1.0,36.0,2
1180.0,2.0,2.0,45.0,3
600.0,4.0,2.0,125.0,3
940.0,4.0,2.0,45.0,4
1933.0,3.0,2.0,140.0,3
1082.0,2.0,2.0,64.0,2
2400.0,8.0,1.0,250.0,8
610.0,1.0,0.0,28.0,1
1560.0,4.0,1.0,160.0,4
1300.0,3.0,3.0,77.99,3
3850.0,6.0,0.0,205.0,4
1125.0,2.0,1.0,46.0,2
2400.0,7.0,2.0,107.0,6
777.4,2.0,0.0,25.0,2
2500.0,3.0,1.0,65.0,4
1864.0,3.0,2.0,120.0,3
1115.0,2.0,1.0,51.91,2
400.0,1.0,1.0,25.0,1
1200.0,2.0,1.0,70.0,2
992.0,2.0,2.0,24.8,2
950.0,2.0,3.0,57.0,2
1500.0,4.0,3.0,185.0,4
1200.0,2.0,1.0,62.0,2
1735.0,3.0,2.0,70.0,3
1750.0,3.0,3.0,172.0,3
1009.0,2.0,2.0,56.0,2
1470.0,2.0,3.0,102.0,3
1527.0,3.0,2.0,115.0,3
985.0,2.0,1.0,45.0,2
3300.0,4.0,2.0,135.0,4
1277.0,2.0,1.0,77.0,2
1100.0,2.0,1.0,62.0,2
1820.0,3.0,2.0,140.0,3
1530.0,3.0,3.0,87.0,4
1886.0,3.0,2.0,205.0,3
1200.0,2.0,0.0,190.0,3
1880.0,4.0,2.0,110.0,3
1255.0,2.0,2.0,52.35,2
700.0,2.0,1.0,36.0,2
1140.0,2.0,2.0,46.0,2
1025.0,2.0,1.0,29.6,2
3453.0,4.0,2.0,247.0,4
1490.0,2.0,2.0,59.6,3
1200.0,4.0,2.0,165.0,4
1850.0,3.0,2.0,140.0,3
1250.0,2.0,1.0,78.0,2
2400.0,3.0,1.0,108.0,4
3522.0,5.0,3.0,716.0,4
1244.0,2.0,2.0,88.0,2
623.0,4.0,1.0,75.0,4
1025.0,2.0,1.0,28.57,2
1034.0,2.0,1.0,38.0,2
1191.0,2.0,2.0,33.34,3
1719.0,3.0,2.0,71.0,3
1035.0,2.0,1.0,39.33,2
1500.0,3.0,2.0,230.0,4
1470.0,2.0,2.0,84.22,3
1140.0,2.0,1.0,50.66,2
1752.12,3.0,2.0,125.0,3
600.0,6.0,2.0,80.0,6
600.0,3.0,1.0,84.0,4
2990.0,3.0,2.0,170.0,3
1660.0,3.0,2.0,85.0,3
1275.0,3.0,3.0,63.43,3
1365.0,3.0,1.0,52.81,3
1200.0,2.0,0.0,90.0,3
1392.0,3.0,1.0,69.46,3
1245.0,2.0,1.0,59.76,2
1200.0,3.0,1.0,65.0,5
1162.0,2.0,2.0,64.08,2
1476.0,2.0,1.0,73.0,3
700.0,1.0,1.0,21.5,1
3600.0,6.0,1.0,170.0,6
943.0,2.0,2.0,48.0,2
1150.0,2.0,1.0,170.0,2
1113.0,2.0,1.0,44.5,2
1615.0,3.0,2.0,69.43,3
1279.0,2.0,3.0,100.0,2
1256.0,2.0,1.0,60.0,2
1805.0,3.0,2.0,280.0,3
1350.0,3.0,1.0,65.0,3
1525.0,3.0,2.0,68.63,3
1357.0,2.0,1.0,123.0,2
1645.0,3.0,2.0,117.0,3
1777.26,3.0,2.0,92.0,3
845.0,2.0,2.0,32.0,2
900.0,2.0,0.0,25.0,2
1210.0,2.0,1.0,64.15,2
829.0,2.0,1.0,22.8,2
1879.0,3.0,2.0,155.0,3
1250.0,2.0,2.0,50.0,3
1200.0,2.0,2.0,35.0,4
1108.0,2.0,1.0,60.0,3
1401.0,3.0,2.0,69.0,3
1157.0,2.0,1.0,75.0,3
1185.0,2.0,1.0,42.66,2
1751.0,3.0,2.0,115.0,3
1550.0,3.0,1.0,250.0,5
1880.0,3.0,2.0,96.5,3
1322.5,3.0,0.0,40.985,3
1175.0,2.0,2.0,38.0,2
1407.0,2.0,1.0,98.49,2
1000.0,2.0,2.0,50.0,2
1518.0,3.0,3.0,75.0,3
3600.0,4.0,2.0,300.0,4
1027.0,2.0,1.0,67.0,2
3730.0,6.0,2.0,430.0,4
1145.0,2.0,2.0,46.0,2
1260.0,2.0,2.0,113.0,2
1500.0,2.0,3.0,47.25,3
1737.0,2.0,1.0,57.32,3
1600.0,4.0,1.0,120.0,3
1500.0,3.0,2.0,135.0,3
1120.0,2.0,0.0,60.0,2
1200.0,4.0,1.0,240.0,3
1030.0,2.0,1.0,46.5,2
2500.0,6.0,1.0,88.0,6
1057.0,2.0,1.0,35.0,2
2774.0,4.0,3.0,208.0,4
1460.0,2.0,2.0,38.5,2
1075.0,2.0,1.0,53.7,2
1080.0,2.0,1.0,60.0,3
3626.0,5.0,3.0,788.0,4
1139.7,2.0,1.0,45.0,2
1074.0,2.0,1.0,42.8,2
1200.0,2.0,1.0,46.13,2
2425.0,5.0,1.0,175.0,4
1323.0,2.0,2.0,74.0,2
1232.0,2.0,1.0,69.61,2
900.0,2.0,1.0,40.0,2
740.0,1.0,1.0,23.65,1
1920.0,3.0,2.0,134.0,3
1550.0,3.0,2.0,96.0,3
1588.0,2.0,3.0,90.0,3
2300.0,4.0,1.0,240.0,3
3600.0,8.0,2.0,165.0,9
1308.0,2.0,1.0,86.0,2
1340.0,2.0,2.0,54.27,3
3280.0,9.0,3.0,450.0,10
2170.0,3.0,2.0,265.0,4
1719.0,3.0,2.0,135.0,3
1107.83,2.0,1.0,41.51,2
1200.0,2.0,1.0,45.84,2
1090.0,2.0,1.0,31.48,1
1500.0,5.0,2.0,210.0,5
1660.0,3.0,2.0,104.0,3
1247.0,2.0,1.0,58.56,2
1595.0,3.0,2.0,96.0,3
1175.0,2.0,2.0,50.0,2
1184.0,2.0,1.0,78.0,2
1100.0,2.0,2.0,55.0,2
935.0,2.0,0.0,78.0,2
1200.0,2.0,2.0,60.0,2
2400.0,5.0,1.0,408.0,5
1000.0,2.0,1.0,45.0,2
1000.0,2.0,0.0,52.0,2
1705.0,3.0,2.0,85.0,3
1060.0,2.0,2.0,58.3,3
2325.0,4.0,1.0,120.0,4
1347.0,2.0,2.0,55.0,3
1200.0,8.0,3.0,250.0,8
1402.0,2.0,2.0,95.0,2
2280.0,4.0,2.0,125.0,3
1225.0,2.0,2.0,71.05,2
1080.0,2.0,1.0,53.0,2
1919.0,3.0,0.0,300.0,3
1100.0,2.0,2.0,42.6,2
2500.0,4.0,3.0,225.0,4
1200.0,2.0,2.0,78.0,2
1565.0,2.0,2.0,57.91,3
1200.0,3.0,0.0,78.0,2
1581.0,3.0,3.0,76.0,3
2882.0,5.0,1.0,200.0,4
1440.0,5.0,2.0,97.0,5
2180.0,3.0,3.0,273.0,3
985.0,2.0,1.0,38.92,2
950.0,2.0,2.0,35.0,2
1339.0,2.0,2.0,55.0,2
1449.0,3.0,1.0,72.0,3
1200.0,4.0,2.0,180.0,4
1100.0,2.0,2.0,38.68,2
1003.5,2.0,0.0,28.095,2
2700.0,3.0,2.0,200.0,3
1100.0,2.0,3.0,55.0,2
1140.0,2.0,1.0,32.92,2
3009.0,3.0,2.0,330.0,3
3300.0,8.0,3.0,310.0,8
800.0,1.0,2.0,30.0,2
2000.0,4.0,0.0,65.0,5
1200.0,4.0,1.0,190.0,4
1300.0,2.0,3.0,95.0,2
1220.0,2.0,2.0,60.0,2
2289.0,3.0,2.0,178.0,3
1170.0,2.0,1.0,56.0,2
1350.0,2.0,2.0,89.5,2
883.0,2.0,1.0,45.0,2
1698.0,3.0,2.0,125.0,3
2187.5,4.0,0.0,105.0,4
1060.0,2.0,1.0,58.5,2
1185.0,2.0,2.0,75.0,2
2051.0,3.0,1.0,180.0,3
1404.0,2.0,1.0,72.0,2
1252.0,2.0,1.0,67.0,2
1885.0,3.0,1.0,125.0,3
3381.0,6.0,3.0,225.0,6
980.0,2.0,2.0,42.0,2
2500.0,3.0,3.0,340.0,3
1420.0,3.0,1.0,66.0,3
2312.0,3.0,2.0,156.0,3
1175.0,2.0,1.0,70.0,2
1145.0,2.0,2.0,51.0,2
970.0,2.0,1.0,52.5,2
1125.0,2.0,1.0,32.49,2
1639.5,3.0,0.0,92.63,3
2150.0,3.0,3.0,240.0,3
1635.0,3.0,1.0,57.0,3
3425.0,3.0,1.0,320.0,3
2950.0,4.0,3.0,253.0,4
1200.0,2.0,1.0,66.0,1
1335.0,2.0,2.0,73.43,3
4450.0,6.0,0.0,449.0,4
1166.0,2.0,1.0,64.08,2
2390.0,3.0,1.0,372.0,3
1460.0,2.0,1.0,90.0,3
1690.0,3.0,3.0,50.0,3
1386.0,3.0,2.0,93.0,4
1090.0,2.0,2.0,32.0,2
1732.0,3.0,1.0,85.73,3
1390.0,2.0,1.0,72.0,2
1095.0,2.0,1.0,85.41,2
416.0,1.0,1.0,17.19,1
2400.0,2.0,3.0,50.0,3
1350.0,2.0,3.0,85.0,3
1453.0,2.0,2.0,73.0,3
1226.0,2.0,1.0,65.0,2
784.0,2.0,2.0,165.0,4
1168.0,2.0,1.0,68.0,3
1776.0,3.0,2.0,124.0,3
1634.0,3.0,2.0,68.0,3
860.0,2.0,0.0,56.0,2
2800.0,3.0,1.0,400.0,3
1650.0,3.0,2.0,95.0,3
1190.0,2.0,1.0,70.0,2
1133.0,2.0,1.0,33.99,2
1559.0,3.0,2.0,62.0,3
1448.0,4.0,0.0,118.0,3
6652.0,6.0,1.0,510.0,4
976.0,2.0,1.0,50.0,2
1350.0,4.0,3.0,240.0,4
1590.0,2.0,2.0,54.0,3
2940.0,6.0,2.0,201.0,4
1633.0,3.0,2.0,110.0,3
1151.0,2.0,2.0,46.0,2
1400.0,2.0,2.0,42.0,3
1037.0,2.0,1.0,36.0,2
1188.0,2.0,1.0,36.0,2
1060.0,2.0,1.0,52.0,2
2215.0,4.0,2.0,162.0,3
1255.0,2.0,2.0,54.5,2
2500.0,2.0,1.0,300.0,3
1075.0,2.0,1.0,53.7,2
2569.0,5.0,3.0,180.0,4
900.0,2.0,1.0,27.0,2
1183.0,2.0,1.0,79.54,2
1100.0,2.0,2.0,44.0,2
1643.0,2.0,2.0,70.0,3
1500.0,2.0,2.0,120.0,3
1291.0,2.0,1.0,75.0,2
1150.0,3.0,2.0,80.0,3
1060.0,2.0,1.0,55.0,2
1575.0,2.0,2.0,110.0,3
1200.0,4.0,1.0,160.0,5
1700.0,3.0,2.0,55.0,4
1236.0,2.0,1.0,58.0,2
1350.0,2.0,2.0,39.0,3
2475.0,4.0,3.0,326.0,3
1200.0,2.0,1.0,34.66,2
1200.0,4.0,1.0,75.0,4
1225.0,2.0,2.0,56.0,2
1056.0,2.0,1.0,75.0,2
1240.0,2.0,2.0,42.85,3
1200.0,3.0,2.0,74.52,3
1850.0,3.0,2.0,110.0,3
3150.0,4.0,3.0,180.0,4
1200.0,1.0,0.0,39.82,1
1018.0,4.0,1.0,150.0,4
3520.0,6.0,1.0,460.0,5
1185.0,2.0,2.0,30.22,3
918.0,2.0,2.0,56.0,2
1330.0,2.0,2.0,68.0,3
1540.0,2.0,3.0,70.0,3
1200.0,2.0,2.0,80.0,2
927.0,2.0,2.0,37.0,2
2585.5,4.0,0.0,115.0,4
1400.0,2.0,2.0,78.0,3
